epoch,step,train/loss_epoch,train/loss_step,val/error_T,val/loss,val/loss_best
16786,16786,11.955994606018066,,,,
16787,16787,,11.948923110961914,,,
16787,16787,11.948923110961914,,,,
16788,16788,,11.923989295959473,,,
16788,16788,11.923989295959473,,,,
16789,16789,,11.90029525756836,,,
16789,16789,11.90029525756836,,,,
16790,16790,,11.887518882751465,,,
16790,16790,11.887518882751465,,,,
16791,16791,,11.869877815246582,,,
16791,16791,11.869877815246582,,,,
16792,16792,,11.907752990722656,,,
16792,16792,11.907752990722656,,,,
16793,16793,,11.858464241027832,,,
16793,16793,11.858464241027832,,,,
16794,16794,,11.880048751831055,,,
16794,16794,11.880048751831055,,,,
16795,16795,,11.856571197509766,,,
16795,16795,11.856571197509766,,,,
16796,16796,,11.814501762390137,,,
16796,16796,11.814501762390137,,,,
16797,16797,,11.81625747680664,,,
16797,16797,11.81625747680664,,,,
16798,16798,,11.811830520629883,,,
16798,16798,11.811830520629883,,,,
16799,16799,,11.79878044128418,,,
16799,16799,11.79878044128418,,,,
16800,16800,,11.787888526916504,,,
16800,16800,11.787888526916504,,,,
16801,16801,,11.777036666870117,,,
16801,16801,11.777036666870117,,,,
16802,16802,,11.784348487854004,,,
16802,16802,11.784348487854004,,,,
16803,16803,,11.739086151123047,,,
16803,16803,11.739086151123047,,,,
16804,16804,,11.749137878417969,,,
16804,16804,11.749137878417969,,,,
16805,16805,,11.724327087402344,,,
16805,16805,11.724327087402344,,,,
16806,16806,,11.733843803405762,,,
16806,16806,11.733843803405762,,,,
16807,16807,,11.720771789550781,,,
16807,16807,11.720771789550781,,,,
16808,16808,,11.710397720336914,,,
16808,16808,11.710397720336914,,,,
16809,16809,,11.721713066101074,,,
16809,16809,11.721713066101074,,,,
16810,16810,,11.67376708984375,,,
16810,16810,11.67376708984375,,,,
16811,16811,,11.683770179748535,,,
16811,16811,11.683770179748535,,,,
16812,16812,,11.672102928161621,,,
16812,16812,11.672102928161621,,,,
16813,16813,,11.646400451660156,,,
16813,16813,11.646400451660156,,,,
16814,16814,,11.639960289001465,,,
16814,16814,11.639960289001465,,,,
16815,16815,,11.625594139099121,,,
16815,16815,11.625594139099121,,,,
16816,16816,,11.598017692565918,,,
16816,16816,11.598017692565918,,,,
16817,16817,,11.584166526794434,,,
16817,16817,11.584166526794434,,,,
16818,16818,,11.582427024841309,,,
16818,16818,11.582427024841309,,,,
16819,16819,,11.550865173339844,,,
16819,16819,11.550865173339844,,,,
16820,16820,,11.544676780700684,,,
16820,16820,11.544676780700684,,,,
16821,16821,,11.553353309631348,,,
16821,16821,11.553353309631348,,,,
16822,16822,,11.540138244628906,,,
16822,16822,11.540138244628906,,,,
16823,16823,,11.536755561828613,,,
16823,16823,11.536755561828613,,,,
16824,16824,,11.523297309875488,,,
16824,16824,11.523297309875488,,,,
16825,16825,,11.506653785705566,,,
16825,16825,11.506653785705566,,,,
16826,16826,,11.5051908493042,,,
16826,16826,11.5051908493042,,,,
16827,16827,,11.482379913330078,,,
16827,16827,11.482379913330078,,,,
16828,16828,,11.468212127685547,,,
16828,16828,11.468212127685547,,,,
16829,16829,,11.461185455322266,,,
16829,16829,11.461185455322266,,,,
16830,16830,,11.46337890625,,,
16830,16830,11.46337890625,,,,
16831,16831,,11.43481159210205,,,
16831,16831,11.43481159210205,,,,
16832,16832,,11.446179389953613,,,
16832,16832,11.446179389953613,,,,
16833,16833,,11.448206901550293,,,
16833,16833,11.448206901550293,,,,
16834,16834,,11.431851387023926,,,
16834,16834,11.431851387023926,,,,
16835,16835,,11.415434837341309,,,
16835,16835,11.415434837341309,,,,
16836,16836,,11.396929740905762,,,
16836,16836,11.396929740905762,,,,
16837,16837,,11.383008003234863,,,
16837,16837,11.383008003234863,,,,
16838,16838,,11.36779499053955,,,
16838,16838,11.36779499053955,,,,
16839,16839,,11.350064277648926,,,
16839,16839,11.350064277648926,,,,
16840,16840,,11.33768367767334,,,
16840,16840,11.33768367767334,,,,
16841,16841,,11.332710266113281,,,
16841,16841,11.332710266113281,,,,
16842,16842,,11.303823471069336,,,
16842,16842,11.303823471069336,,,,
16843,16843,,11.290913581848145,,,
16843,16843,11.290913581848145,,,,
16844,16844,,11.275049209594727,,,
16844,16844,11.275049209594727,,,,
16845,16845,,11.26215934753418,,,
16845,16845,11.26215934753418,,,,
16846,16846,,11.242178916931152,,,
16846,16846,11.242178916931152,,,,
16847,16847,,11.246485710144043,,,
16847,16847,11.246485710144043,,,,
16848,16848,,11.219746589660645,,,
16848,16848,11.219746589660645,,,,
16849,16849,,11.214109420776367,,,
16849,16849,11.214109420776367,,,,
16850,16850,,11.210912704467773,,,
16850,16850,11.210912704467773,,,,
16851,16851,,11.203888893127441,,,
16851,16851,11.203888893127441,,,,
16852,16852,,11.177938461303711,,,
16852,16852,11.177938461303711,,,,
16853,16853,,11.180688858032227,,,
16853,16853,11.180688858032227,,,,
16854,16854,,11.178407669067383,,,
16854,16854,11.178407669067383,,,,
16855,16855,,11.160117149353027,,,
16855,16855,11.160117149353027,,,,
16856,16856,,11.137629508972168,,,
16856,16856,11.137629508972168,,,,
16857,16857,,11.133578300476074,,,
16857,16857,11.133578300476074,,,,
16858,16858,,11.114380836486816,,,
16858,16858,11.114380836486816,,,,
16859,16859,,11.11931324005127,,,
16859,16859,11.11931324005127,,,,
16860,16860,,11.109188079833984,,,
16860,16860,11.109188079833984,,,,
16861,16861,,11.100090026855469,,,
16861,16861,11.100090026855469,,,,
16862,16862,,11.079211235046387,,,
16862,16862,11.079211235046387,,,,
16863,16863,,11.07505989074707,,,
16863,16863,11.07505989074707,,,,
16864,16864,,11.063652038574219,,,
16864,16864,11.063652038574219,,,,
16865,16865,,11.043519020080566,,,
16865,16865,11.043519020080566,,,,
16866,16866,,11.027522087097168,,,
16866,16866,11.027522087097168,,,,
16867,16867,,11.030885696411133,,,
16867,16867,11.030885696411133,,,,
16868,16868,,11.018655776977539,,,
16868,16868,11.018655776977539,,,,
16869,16869,,11.00367546081543,,,
16869,16869,11.00367546081543,,,,
16870,16870,,11.019869804382324,,,
16870,16870,11.019869804382324,,,,
16871,16871,,11.0003080368042,,,
16871,16871,11.0003080368042,,,,
16872,16872,,10.984798431396484,,,
16872,16872,10.984798431396484,,,,
16873,16873,,10.984015464782715,,,
16873,16873,10.984015464782715,,,,
16874,16874,,10.975781440734863,,,
16874,16874,10.975781440734863,,,,
16875,16875,,10.971426010131836,,,
16875,16875,10.971426010131836,,,,
16876,16876,,10.950429916381836,,,
16876,16876,10.950429916381836,,,,
16877,16877,,10.939309120178223,,,
16877,16877,10.939309120178223,,,,
16878,16878,,10.907093048095703,,,
16878,16878,10.907093048095703,,,,
16879,16879,,10.91916561126709,,,
16879,16879,10.91916561126709,,,,
16880,16880,,10.930794715881348,,,
16880,16880,10.930794715881348,,,,
16881,16881,,10.913166046142578,,,
16881,16881,10.913166046142578,,,,
16882,16882,,10.916054725646973,,,
16882,16882,10.916054725646973,,,,
16883,16883,,10.885531425476074,,,
16883,16883,10.885531425476074,,,,
16884,16884,,10.884875297546387,,,
16884,16884,10.884875297546387,,,,
16885,16885,,10.875041007995605,,,
16885,16885,10.875041007995605,,,,
16886,16886,,10.866900444030762,,,
16886,16886,10.866900444030762,,,,
16887,16887,,10.86216926574707,,,
16887,16887,10.86216926574707,,,,
16888,16888,,10.847476959228516,,,
16888,16888,10.847476959228516,,,,
16889,16889,,10.848469734191895,,,
16889,16889,10.848469734191895,,,,
16890,16890,,10.837347030639648,,,
16890,16890,10.837347030639648,,,,
16891,16891,,10.834063529968262,,,
16891,16891,10.834063529968262,,,,
16892,16892,,10.842205047607422,,,
16892,16892,10.842205047607422,,,,
16893,16893,,10.831541061401367,,,
16893,16893,10.831541061401367,,,,
16894,16894,,10.803910255432129,,,
16894,16894,10.803910255432129,,,,
16895,16895,,10.797815322875977,,,
16895,16895,10.797815322875977,,,,
16896,16896,,10.787591934204102,,,
16896,16896,10.787591934204102,,,,
16897,16897,,10.778315544128418,,,
16897,16897,10.778315544128418,,,,
16898,16898,,10.752037048339844,,,
16898,16898,10.752037048339844,,,,
16899,16899,,10.751261711120605,,,
16899,16899,10.751261711120605,,,,
16900,16900,,10.72314453125,,,
16900,16900,10.72314453125,,,,
16901,16901,,10.710243225097656,,,
16901,16901,10.710243225097656,,,,
16902,16902,,10.707865715026855,,,
16902,16902,10.707865715026855,,,,
16903,16903,,10.713116645812988,,,
16903,16903,10.713116645812988,,,,
16904,16904,,10.709113121032715,,,
16904,16904,10.709113121032715,,,,
16905,16905,,10.693967819213867,,,
16905,16905,10.693967819213867,,,,
16906,16906,,10.681105613708496,,,
16906,16906,10.681105613708496,,,,
16907,16907,,10.670553207397461,,,
16907,16907,10.670553207397461,,,,
16908,16908,,10.65775203704834,,,
16908,16908,10.65775203704834,,,,
16909,16909,,10.658821105957031,,,
16909,16909,10.658821105957031,,,,
16910,16910,,10.65241527557373,,,
16910,16910,10.65241527557373,,,,
16911,16911,,10.636783599853516,,,
16911,16911,10.636783599853516,,,,
16912,16912,,10.61870288848877,,,
16912,16912,10.61870288848877,,,,
16913,16913,,10.603243827819824,,,
16913,16913,10.603243827819824,,,,
16914,16914,,10.593202590942383,,,
16914,16914,10.593202590942383,,,,
16915,16915,,10.581958770751953,,,
16915,16915,10.581958770751953,,,,
16916,16916,,10.556620597839355,,,
16916,16916,10.556620597839355,,,,
16917,16917,,10.547399520874023,,,
16917,16917,10.547399520874023,,,,
16918,16918,,10.53052806854248,,,
16918,16918,10.53052806854248,,,,
16919,16919,,10.526336669921875,,,
16919,16919,10.526336669921875,,,,
16920,16920,,10.516037940979004,,,
16920,16920,10.516037940979004,,,,
16921,16921,,10.506500244140625,,,
16921,16921,10.506500244140625,,,,
16922,16922,,10.491211891174316,,,
16922,16922,10.491211891174316,,,,
16923,16923,,10.495962142944336,,,
16923,16923,10.495962142944336,,,,
16924,16924,,10.482963562011719,,,
16924,16924,10.482963562011719,,,,
16925,16925,,10.477865219116211,,,
16925,16925,10.477865219116211,,,,
16926,16926,,10.484432220458984,,,
16926,16926,10.484432220458984,,,,
16927,16927,,10.48309326171875,,,
16927,16927,10.48309326171875,,,,
16928,16928,,10.47850513458252,,,
16928,16928,10.47850513458252,,,,
16929,16929,,10.479720115661621,,,
16929,16929,10.479720115661621,,,,
16930,16930,,10.464580535888672,,,
16930,16930,10.464580535888672,,,,
16931,16931,,10.457406044006348,,,
16931,16931,10.457406044006348,,,,
16932,16932,,10.441892623901367,,,
16932,16932,10.441892623901367,,,,
16933,16933,,10.422248840332031,,,
16933,16933,10.422248840332031,,,,
16934,16934,,10.431146621704102,,,
16934,16934,10.431146621704102,,,,
16935,16935,,10.411121368408203,,,
16935,16935,10.411121368408203,,,,
16936,16936,,10.395262718200684,,,
16936,16936,10.395262718200684,,,,
16937,16937,,10.392280578613281,,,
16937,16937,10.392280578613281,,,,
16938,16938,,10.37149715423584,,,
16938,16938,10.37149715423584,,,,
16939,16939,,10.370163917541504,,,
16939,16939,10.370163917541504,,,,
16940,16940,,10.36355972290039,,,
16940,16940,10.36355972290039,,,,
16941,16941,,10.362739562988281,,,
16941,16941,10.362739562988281,,,,
16942,16942,,10.347397804260254,,,
16942,16942,10.347397804260254,,,,
16943,16943,,10.332947731018066,,,
16943,16943,10.332947731018066,,,,
16944,16944,,10.32028865814209,,,
16944,16944,10.32028865814209,,,,
16945,16945,,10.328619956970215,,,
16945,16945,10.328619956970215,,,,
16946,16946,,10.318620681762695,,,
16946,16946,10.318620681762695,,,,
16947,16947,,10.310585975646973,,,
16947,16947,10.310585975646973,,,,
16948,16948,,10.289384841918945,,,
16948,16948,10.289384841918945,,,,
16949,16949,,10.253643989562988,,,
16949,16949,10.253643989562988,,,,
16950,16950,,10.246960639953613,,,
16950,16950,10.246960639953613,,,,
16951,16951,,10.22701644897461,,,
16951,16951,10.22701644897461,,,,
16952,16952,,10.216017723083496,,,
16952,16952,10.216017723083496,,,,
16953,16953,,10.209317207336426,,,
16953,16953,10.209317207336426,,,,
16954,16954,,10.211343765258789,,,
16954,16954,10.211343765258789,,,,
16955,16955,,10.207100868225098,,,
16955,16955,10.207100868225098,,,,
16956,16956,,10.19098949432373,,,
16956,16956,10.19098949432373,,,,
16957,16957,,10.192532539367676,,,
16957,16957,10.192532539367676,,,,
16958,16958,,10.187051773071289,,,
16958,16958,10.187051773071289,,,,
16959,16959,,10.167859077453613,,,
16959,16959,10.167859077453613,,,,
16960,16960,,10.1663236618042,,,
16960,16960,10.1663236618042,,,,
16961,16961,,10.161502838134766,,,
16961,16961,10.161502838134766,,,,
16962,16962,,10.139811515808105,,,
16962,16962,10.139811515808105,,,,
16963,16963,,10.12631607055664,,,
16963,16963,10.12631607055664,,,,
16964,16964,,10.157671928405762,,,
16964,16964,10.157671928405762,,,,
16965,16965,,10.125345230102539,,,
16965,16965,10.125345230102539,,,,
16966,16966,,10.114105224609375,,,
16966,16966,10.114105224609375,,,,
16967,16967,,10.150297164916992,,,
16967,16967,10.150297164916992,,,,
16968,16968,,10.106504440307617,,,
16968,16968,10.106504440307617,,,,
16969,16969,,10.129508018493652,,,
16969,16969,10.129508018493652,,,,
16970,16970,,10.11131763458252,,,
16970,16970,10.11131763458252,,,,
16971,16971,,10.10452651977539,,,
16971,16971,10.10452651977539,,,,
16972,16972,,10.082745552062988,,,
16972,16972,10.082745552062988,,,,
16973,16973,,10.078169822692871,,,
16973,16973,10.078169822692871,,,,
16974,16974,,10.061014175415039,,,
16974,16974,10.061014175415039,,,,
16975,16975,,10.061238288879395,,,
16975,16975,10.061238288879395,,,,
16976,16976,,10.060364723205566,,,
16976,16976,10.060364723205566,,,,
16977,16977,,10.057561874389648,,,
16977,16977,10.057561874389648,,,,
16978,16978,,10.038392066955566,,,
16978,16978,10.038392066955566,,,,
16979,16979,,10.022774696350098,,,
16979,16979,10.022774696350098,,,,
16980,16980,,10.022605895996094,,,
16980,16980,10.022605895996094,,,,
16981,16981,,10.007710456848145,,,
16981,16981,10.007710456848145,,,,
16982,16982,,10.019577980041504,,,
16982,16982,10.019577980041504,,,,
16983,16983,,10.019976615905762,,,
16983,16983,10.019976615905762,,,,
16984,16984,,9.998473167419434,,,
16984,16984,9.998473167419434,,,,
16985,16985,,9.981698036193848,,,
16985,16985,9.981698036193848,,,,
16986,16986,,9.98524284362793,,,
16986,16986,9.98524284362793,,,,
16987,16987,,9.974465370178223,,,
16987,16987,9.974465370178223,,,,
16988,16988,,9.945329666137695,,,
16988,16988,9.945329666137695,,,,
16989,16989,,9.924370765686035,,,
16989,16989,9.924370765686035,,,,
16990,16990,,9.93592643737793,,,
16990,16990,9.93592643737793,,,,
16991,16991,,9.911450386047363,,,
16991,16991,9.911450386047363,,,,
16992,16992,,9.909871101379395,,,
16992,16992,9.909871101379395,,,,
16993,16993,,9.907303810119629,,,
16993,16993,9.907303810119629,,,,
16994,16994,,9.896921157836914,,,
16994,16994,9.896921157836914,,,,
16995,16995,,9.874775886535645,,,
16995,16995,9.874775886535645,,,,
16996,16996,,9.871726036071777,,,
16996,16996,9.871726036071777,,,,
16997,16997,,9.859363555908203,,,
16997,16997,9.859363555908203,,,,
16998,16998,,9.853678703308105,,,
16998,16998,9.853678703308105,,,,
16999,16999,,9.850518226623535,,,
16999,16999,9.850518226623535,,,,
17000,17000,,9.83924674987793,,,
17000,17000,9.83924674987793,,,,
17001,17001,,9.852293014526367,,,
17001,17001,9.852293014526367,,,,
17002,17002,,9.812943458557129,,,
17002,17002,9.812943458557129,,,,
17003,17003,,9.801098823547363,,,
17003,17003,9.801098823547363,,,,
17004,17004,,9.813724517822266,,,
17004,17004,9.813724517822266,,,,
17005,17005,,9.768022537231445,,,
17005,17005,9.768022537231445,,,,
17006,17006,,9.775426864624023,,,
17006,17006,9.775426864624023,,,,
17007,17007,,9.757698059082031,,,
17007,17007,9.757698059082031,,,,
17008,17008,,9.769927978515625,,,
17008,17008,9.769927978515625,,,,
17009,17009,,9.755743980407715,,,
17009,17009,9.755743980407715,,,,
17010,17010,,9.758410453796387,,,
17010,17010,9.758410453796387,,,,
17011,17011,,9.744264602661133,,,
17011,17011,9.744264602661133,,,,
17012,17012,,9.7384614944458,,,
17012,17012,9.7384614944458,,,,
17013,17013,,9.726920127868652,,,
17013,17013,9.726920127868652,,,,
17014,17014,,9.718790054321289,,,
17014,17014,9.718790054321289,,,,
17015,17015,,9.721492767333984,,,
17015,17015,9.721492767333984,,,,
17016,17016,,9.719799995422363,,,
17016,17016,9.719799995422363,,,,
17017,17017,,9.722945213317871,,,
17017,17017,9.722945213317871,,,,
17018,17018,,9.715840339660645,,,
17018,17018,9.715840339660645,,,,
17019,17019,,9.708885192871094,,,
17019,17019,9.708885192871094,,,,
17020,17020,,9.710982322692871,,,
17020,17020,9.710982322692871,,,,
17021,17021,,9.674055099487305,,,
17021,17021,9.674055099487305,,,,
17022,17022,,9.684000968933105,,,
17022,17022,9.684000968933105,,,,
17023,17023,,9.677661895751953,,,
17023,17023,9.677661895751953,,,,
17024,17024,,9.646120071411133,,,
17024,17024,9.646120071411133,,,,
17025,17025,,9.638473510742188,,,
17025,17025,9.638473510742188,,,,
17026,17026,,9.653556823730469,,,
17026,17026,9.653556823730469,,,,
17027,17027,,9.638204574584961,,,
17027,17027,9.638204574584961,,,,
17028,17028,,9.597723960876465,,,
17028,17028,9.597723960876465,,,,
17029,17029,,9.592448234558105,,,
17029,17029,9.592448234558105,,,,
17030,17030,,9.590133666992188,,,
17030,17030,9.590133666992188,,,,
17031,17031,,9.57852840423584,,,
17031,17031,9.57852840423584,,,,
17032,17032,,9.558732032775879,,,
17032,17032,9.558732032775879,,,,
17033,17033,,9.555415153503418,,,
17033,17033,9.555415153503418,,,,
17034,17034,,9.555609703063965,,,
17034,17034,9.555609703063965,,,,
17035,17035,,9.548171997070312,,,
17035,17035,9.548171997070312,,,,
17036,17036,,9.547709465026855,,,
17036,17036,9.547709465026855,,,,
17037,17037,,9.548267364501953,,,
17037,17037,9.548267364501953,,,,
17038,17038,,9.537896156311035,,,
17038,17038,9.537896156311035,,,,
17039,17039,,9.504963874816895,,,
17039,17039,9.504963874816895,,,,
17040,17040,,9.503076553344727,,,
17040,17040,9.503076553344727,,,,
17041,17041,,9.49966812133789,,,
17041,17041,9.49966812133789,,,,
17042,17042,,9.491199493408203,,,
17042,17042,9.491199493408203,,,,
17043,17043,,9.466897010803223,,,
17043,17043,9.466897010803223,,,,
17044,17044,,9.458187103271484,,,
17044,17044,9.458187103271484,,,,
17045,17045,,9.471891403198242,,,
17045,17045,9.471891403198242,,,,
17046,17046,,9.450006484985352,,,
17046,17046,9.450006484985352,,,,
17047,17047,,9.496477127075195,,,
17047,17047,9.496477127075195,,,,
17048,17048,,9.46257495880127,,,
17048,17048,9.46257495880127,,,,
17049,17049,,9.447274208068848,,,
17049,17049,9.447274208068848,,,,
17050,17050,,9.475987434387207,,,
17050,17050,9.475987434387207,,,,
17051,17051,,9.454752922058105,,,
17051,17051,9.454752922058105,,,,
17052,17052,,9.456839561462402,,,
17052,17052,9.456839561462402,,,,
17053,17053,,9.439794540405273,,,
17053,17053,9.439794540405273,,,,
17054,17054,,9.430427551269531,,,
17054,17054,9.430427551269531,,,,
17055,17055,,9.420544624328613,,,
17055,17055,9.420544624328613,,,,
17056,17056,,9.43824577331543,,,
17056,17056,9.43824577331543,,,,
17057,17057,,9.430746078491211,,,
17057,17057,9.430746078491211,,,,
17058,17058,,9.42541790008545,,,
17058,17058,9.42541790008545,,,,
17059,17059,,9.418034553527832,,,
17059,17059,9.418034553527832,,,,
17060,17060,,9.407076835632324,,,
17060,17060,9.407076835632324,,,,
17061,17061,,9.412105560302734,,,
17061,17061,9.412105560302734,,,,
17062,17062,,9.414090156555176,,,
17062,17062,9.414090156555176,,,,
17063,17063,,9.39922046661377,,,
17063,17063,9.39922046661377,,,,
17064,17064,,9.39816665649414,,,
17064,17064,9.39816665649414,,,,
17065,17065,,9.377259254455566,,,
17065,17065,9.377259254455566,,,,
17066,17066,,9.367791175842285,,,
17066,17066,9.367791175842285,,,,
17067,17067,,9.356006622314453,,,
17067,17067,9.356006622314453,,,,
17068,17068,,9.364938735961914,,,
17068,17068,9.364938735961914,,,,
17069,17069,,9.365159034729004,,,
17069,17069,9.365159034729004,,,,
17070,17070,,9.339993476867676,,,
17070,17070,9.339993476867676,,,,
17071,17071,,9.332266807556152,,,
17071,17071,9.332266807556152,,,,
17072,17072,,9.338603019714355,,,
17072,17072,9.338603019714355,,,,
17073,17073,,9.340973854064941,,,
17073,17073,9.340973854064941,,,,
17074,17074,,9.320006370544434,,,
17074,17074,9.320006370544434,,,,
17075,17075,,9.314682960510254,,,
17075,17075,9.314682960510254,,,,
17076,17076,,9.30954647064209,,,
17076,17076,9.30954647064209,,,,
17077,17077,,9.30322551727295,,,
17077,17077,9.30322551727295,,,,
17078,17078,,9.29382038116455,,,
17078,17078,9.29382038116455,,,,
17079,17079,,9.28590202331543,,,
17079,17079,9.28590202331543,,,,
17080,17080,,9.281044006347656,,,
17080,17080,9.281044006347656,,,,
17081,17081,,9.260716438293457,,,
17081,17081,9.260716438293457,,,,
17082,17082,,9.259662628173828,,,
17082,17082,9.259662628173828,,,,
17083,17083,,9.25741195678711,,,
17083,17083,9.25741195678711,,,,
17084,17084,,9.251477241516113,,,
17084,17084,9.251477241516113,,,,
17085,17085,,9.24120807647705,,,
17085,17085,9.24120807647705,,,,
17086,17086,,9.241534233093262,,,
17086,17086,9.241534233093262,,,,
17087,17087,,9.227330207824707,,,
17087,17087,9.227330207824707,,,,
17088,17088,,9.21872615814209,,,
17088,17088,9.21872615814209,,,,
17089,17089,,9.203546524047852,,,
17089,17089,9.203546524047852,,,,
17090,17090,,9.190973281860352,,,
17090,17090,9.190973281860352,,,,
17091,17091,,9.206607818603516,,,
17091,17091,9.206607818603516,,,,
17092,17092,,9.18770694732666,,,
17092,17092,9.18770694732666,,,,
17093,17093,,9.192710876464844,,,
17093,17093,9.192710876464844,,,,
17094,17094,,9.185006141662598,,,
17094,17094,9.185006141662598,,,,
17095,17095,,9.196395874023438,,,
17095,17095,9.196395874023438,,,,
17096,17096,,9.192575454711914,,,
17096,17096,9.192575454711914,,,,
17097,17097,,9.183258056640625,,,
17097,17097,9.183258056640625,,,,
17098,17098,,9.175296783447266,,,
17098,17098,9.175296783447266,,,,
17099,17099,,9.169565200805664,,,
17099,17099,9.169565200805664,,,,
17100,17100,,9.173709869384766,,,
17100,17100,9.173709869384766,,,,
17101,17101,,9.164284706115723,,,
17101,17101,9.164284706115723,,,,
17102,17102,,9.165857315063477,,,
17102,17102,9.165857315063477,,,,
17103,17103,,9.158504486083984,,,
17103,17103,9.158504486083984,,,,
17104,17104,,9.139730453491211,,,
17104,17104,9.139730453491211,,,,
17105,17105,,9.149645805358887,,,
17105,17105,9.149645805358887,,,,
17106,17106,,9.138134956359863,,,
17106,17106,9.138134956359863,,,,
17107,17107,,9.138260841369629,,,
17107,17107,9.138260841369629,,,,
17108,17108,,9.136309623718262,,,
17108,17108,9.136309623718262,,,,
17109,17109,,9.128992080688477,,,
17109,17109,9.128992080688477,,,,
17110,17110,,9.116644859313965,,,
17110,17110,9.116644859313965,,,,
17111,17111,,9.092403411865234,,,
17111,17111,9.092403411865234,,,,
17112,17112,,9.107464790344238,,,
17112,17112,9.107464790344238,,,,
17113,17113,,9.095577239990234,,,
17113,17113,9.095577239990234,,,,
17114,17114,,9.085086822509766,,,
17114,17114,9.085086822509766,,,,
17115,17115,,9.095257759094238,,,
17115,17115,9.095257759094238,,,,
17116,17116,,9.073190689086914,,,
17116,17116,9.073190689086914,,,,
17117,17117,,9.065374374389648,,,
17117,17117,9.065374374389648,,,,
17118,17118,,9.074029922485352,,,
17118,17118,9.074029922485352,,,,
17119,17119,,9.04592227935791,,,
17119,17119,9.04592227935791,,,,
17120,17120,,9.070292472839355,,,
17120,17120,9.070292472839355,,,,
17121,17121,,9.062365531921387,,,
17121,17121,9.062365531921387,,,,
17122,17122,,9.052403450012207,,,
17122,17122,9.052403450012207,,,,
17123,17123,,9.047779083251953,,,
17123,17123,9.047779083251953,,,,
17124,17124,,9.029430389404297,,,
17124,17124,9.029430389404297,,,,
17125,17125,,9.021430969238281,,,
17125,17125,9.021430969238281,,,,
17126,17126,,9.023736000061035,,,
17126,17126,9.023736000061035,,,,
17127,17127,,9.025606155395508,,,
17127,17127,9.025606155395508,,,,
17128,17128,,9.024316787719727,,,
17128,17128,9.024316787719727,,,,
17129,17129,,9.006233215332031,,,
17129,17129,9.006233215332031,,,,
17130,17130,,9.018325805664062,,,
17130,17130,9.018325805664062,,,,
17131,17131,,9.015701293945312,,,
17131,17131,9.015701293945312,,,,
17132,17132,,9.002442359924316,,,
17132,17132,9.002442359924316,,,,
17133,17133,,9.014086723327637,,,
17133,17133,9.014086723327637,,,,
17134,17134,,9.00184154510498,,,
17134,17134,9.00184154510498,,,,
17135,17135,,8.997509002685547,,,
17135,17135,8.997509002685547,,,,
17136,17136,,8.992694854736328,,,
17136,17136,8.992694854736328,,,,
17137,17137,,8.991010665893555,,,
17137,17137,8.991010665893555,,,,
17138,17138,,8.986666679382324,,,
17138,17138,8.986666679382324,,,,
17139,17139,,8.984559059143066,,,
17139,17139,8.984559059143066,,,,
17140,17140,,8.974350929260254,,,
17140,17140,8.974350929260254,,,,
17141,17141,,8.976716041564941,,,
17141,17141,8.976716041564941,,,,
17142,17142,,8.977166175842285,,,
17142,17142,8.977166175842285,,,,
17143,17143,,8.985421180725098,,,
17143,17143,8.985421180725098,,,,
17144,17144,,8.969740867614746,,,
17144,17144,8.969740867614746,,,,
17145,17145,,8.968120574951172,,,
17145,17145,8.968120574951172,,,,
17146,17146,,8.96000862121582,,,
17146,17146,8.96000862121582,,,,
17147,17147,,8.927701950073242,,,
17147,17147,8.927701950073242,,,,
17148,17148,,8.930845260620117,,,
17148,17148,8.930845260620117,,,,
17149,17149,,8.928853034973145,,,
17149,17149,8.928853034973145,,,,
17150,17150,,8.930307388305664,,,
17150,17150,8.930307388305664,,,,
17151,17151,,8.90937614440918,,,
17151,17151,8.90937614440918,,,,
17152,17152,,8.908695220947266,,,
17152,17152,8.908695220947266,,,,
17153,17153,,8.902471542358398,,,
17153,17153,8.902471542358398,,,,
17154,17154,,8.901290893554688,,,
17154,17154,8.901290893554688,,,,
17155,17155,,8.890666961669922,,,
17155,17155,8.890666961669922,,,,
17156,17156,,8.888047218322754,,,
17156,17156,8.888047218322754,,,,
17157,17157,,8.886322975158691,,,
17157,17157,8.886322975158691,,,,
17158,17158,,8.877479553222656,,,
17158,17158,8.877479553222656,,,,
17159,17159,,8.872574806213379,,,
17159,17159,8.872574806213379,,,,
17160,17160,,8.877532005310059,,,
17160,17160,8.877532005310059,,,,
17161,17161,,8.872360229492188,,,
17161,17161,8.872360229492188,,,,
17162,17162,,8.861519813537598,,,
17162,17162,8.861519813537598,,,,
17163,17163,,8.858474731445312,,,
17163,17163,8.858474731445312,,,,
17164,17164,,8.842634201049805,,,
17164,17164,8.842634201049805,,,,
17165,17165,,8.849974632263184,,,
17165,17165,8.849974632263184,,,,
17166,17166,,8.847189903259277,,,
17166,17166,8.847189903259277,,,,
17167,17167,,8.839271545410156,,,
17167,17167,8.839271545410156,,,,
17168,17168,,8.838207244873047,,,
17168,17168,8.838207244873047,,,,
17169,17169,,8.824831008911133,,,
17169,17169,8.824831008911133,,,,
17170,17170,,8.824270248413086,,,
17170,17170,8.824270248413086,,,,
17171,17171,,8.822891235351562,,,
17171,17171,8.822891235351562,,,,
17172,17172,,8.806256294250488,,,
17172,17172,8.806256294250488,,,,
17173,17173,,8.804553031921387,,,
17173,17173,8.804553031921387,,,,
